ScAgO2_mp-973185,132.0
Lu2ZnAg_mp-973653,87.0
Nd2AgHg_mp-974387,55.0
LiAg2Pb_mp-974642,146.0
NdTlAg2_mp-974782,63.0
Ho2AgIr_mp-977358,101.0
Nd2AgIr_mp-977404,90.0
Er2AgIr_mp-977416,106.0
MgScAg2_mp-977554,86.0
YbAgGe_mp-9776,50.0
K2AgP_mp-9778,23.0
TbTlAg2_mp-978907,66.0
Pr2CdAg_mp-982010,49.0
AgAsS_mp-984714,40.0
CuAgO2_mp-996975,106.0
LiAgO2_mp-996992,74.0
SrAgO2_mp-997086,77.0
RbAgO2_mp-997108,28.0
Zn(AgO2)2_mvc-5892,64.0
RbAgO_mp-1008813,-0.0
MgAgSb_mp-1008903,76.0
KAgC2_mp-10102,32.0
AgRhO2_mp-1018033,137.0
In2AgSe4_mp-1025331,21.0
AgPPt5_mp-1025385,190.0
TiAgF6_mp-10810,9.0
DyAgSb2_mp-10965,63.0
Ca3Al7Ag2_mp-11430,63.0
Ba(AgGe)2_mp-13910,51.0
AlAgSe2_mp-14091,52.0
ZnAgF3_mp-14099,81.0
LaAl2Ag3_mp-16766,85.0
CrAgO2_mp-19378,140.0
InAgS2_mp-19833,52.0
DyInAg2_mp-20898,74.0
DyAgSn_mp-21198,69.0
InAgO2_mp-22660,109.0
Ag2BiO3_mp-23558,100.0
CsAgCl3_mp-28610,12.0
Ag2HgO2_mp-29816,40.0
TmAgSn_mp-2990,72.0
YMgAg_mp-30737,58.0
Li2AlAg_mp-31168,49.0
ErAgS2_mp-36029,52.0
AgAsF6_mp-37153,32.0
Nd(AgGe)2_mp-4229,69.0
GaAgTe2_mp-4899,41.0
CuAgS_mp-5014,42.0
Ca6Ag16N_mp-542496,64.0
AgSbO3_mp-545999,86.0
AgClO4_mp-551758,17.0
AgNO3_mp-552185,35.0
Ce(SiAg)2_mp-5605,93.0
AlAgS2_mp-5782,63.0
AlAgB_mp-631568,102.0
TmAgSn_mp-6917,67.0
SrAgAs_mp-6954,40.0
HoAgGe_mp-7093,79.0
AgCO3_mp-753176,62.0
LaAgO2_mp-753260,107.0
LiAgF2_mp-758604,49.0
AgAuO3_mp-776165,126.0
Sr(AgGe)2_mp-7879,47.0
YbAgS2_mp-7962,68.0
LiZnAg2_mp-861625,63.0
DyMgAg2_mp-862680,62.0
CaLaAg2_mp-862795,54.0
Pm2AgGe_mp-862979,68.0
Pm2AgSn_mp-862990,62.0
NdAgAu2_mp-864892,79.0
Mg2AgRh_mp-864933,89.0
Mg2AgIr_mp-864976,100.0
Mg2AgAu_mp-864978,73.0
Tm2AgRu_mp-865282,97.0
Lu2AgHg_mp-865446,81.0
YAlAg2_mp-865504,84.0
Y2AgRu_mp-865561,90.0
Yb2AgPb_mp-865662,40.0
Li2TlAg_mp-865666,32.0
YbCdAg2_mp-865739,44.0
Li2AgAu_mp-865879,55.0
Li2AgPd_mp-865987,56.0
Er2InAg_mp-866004,69.0
ScZn2Ag_mp-867109,81.0
Sr2AgPt_mp-867163,41.0
LaCdAg2_mp-867225,44.0
SmAgAu2_mp-867254,91.0
SmCdAg2_mp-867853,68.0
SmMgAg2_mp-867862,61.0
SmCu4Ag_mp-867863,97.0
LiCdAg2_mp-867872,54.0
LaMgAg2_mp-867914,55.0
YbAgSb_mp-9440,52.0
LiAg2Ge_mp-9472,65.0
ZrAgB_mp-961701,98.0
LiAgTe_mp-962069,40.0
HoErAg2_mp-972945,69.0
Lu2AgPt_mp-973442,94.0
Lu2CdAg_mp-973956,68.0
TbCdAg2_mp-977398,66.0
PaAgO3_mp-977455,142.0
Sm2Ag2O5_mp-978518,127.0
Tm2AgHg_mp-979176,73.0
Yb2AgHg_mp-979961,39.0
Yb2AgPd_mp-979989,45.0
Pm2ZnAg_mp-982393,54.0
AgNO2_mp-996960,20.0
CdAgO2_mp-996964,140.0
LiAgO2_mp-996988,58.0
TlAgO2_mp-997010,88.0
RbAgO2_mp-997084,23.0
SrAgO2_mp-997085,126.0
SrAgO2_mp-997100,80.0
MgAgF3_mp-998418,74.0
KAgCl3_mp-998554,32.0
YAgO3_mvc-15521,167.0
AlPt3C_mp-10040,168.0
Li2YAl_mp-1014462,32.0
Mn(AlTe2)2_mp-1025315,29.0
AlV2C_mp-1025497,171.0
PrSi2Ag_mp-1025554,88.0
La3AlC_mp-10600,61.0
Ti3AlN_mp-10675,163.0
Sc2AlSi2_mp-10676,102.0
MnAlPt_mp-10892,123.0
CaAl9Co2_mp-11350,85.0
AlCuPt2_mp-12550,196.0
Zr6Al2Ni_mp-13092,105.0
CsAlO2_mp-14069,93.0
Al(CuRe)2_mp-16496,211.0
HfAlPd2_mp-16501,163.0
HoAl2Ni_mp-16503,94.0
Al2Mo3C_mp-18093,226.0
AlWO4_mp-19413,206.0
Eu(AlGe)2_mp-20151,57.0
Dy2AlGe2_mp-21382,78.0
AlFe3C_mp-22793,230.0
AlBiO3_mp-23080,191.0
AlPS4_mp-27462,8.0
LaAlO3_mp-2920,181.0
TiAgHg2_mp-30341,78.0
Al2HgSe4_mp-3038,32.0
Li2AlPd_mp-30816,68.0
LiAl2Pt_mp-30819,127.0
Ba(AlGe)2_mp-31059,42.0
ErAl2Ni_mp-31182,96.0
AlFe2Ni_mp-31186,148.0
Na3AlF6_mp-3416,51.0
Dy2Al3Si2_mp-3513,84.0
MnAlCu2_mp-3574,124.0
AlTlF4_mp-3751,70.0
Ta4AlC3_mp-3803,237.0
ZrAlNi2_mp-3944,149.0
Sc3AlC_mp-4079,102.0
Y(Al2Fe)4_mp-4656,123.0
CeAl3Pd2_mp-4785,116.0
AlTlF4_mp-557233,45.0
NbAgO3_mp-557680,118.0
CaAlAu_mp-568424,67.0
Ba5Al5Pb_mp-568809,29.0
AlV4C3_mp-569458,219.0
Hf2Al3C4_mp-570784,197.0
Tm3AlC_mp-574239,40.0
SmAgO2_mp-753226,105.0
YAl3O6_mp-768572,51.0
Al(CrB)2_mp-7692,227.0
AlAgS2_mp-7885,76.0
YAlO3_mp-7964,201.0
AlBO3_mp-8110,205.0
AlFeRh2_mp-861953,193.0
Sc2AgIr_mp-862432,122.0
Sc2AlZn_mp-862548,76.0
AlCrRu2_mp-862781,231.0
HfAlRu2_mp-864909,195.0
MnAlIr2_mp-864950,231.0
MnAlOs2_mp-864951,258.0
Mn2AlRe_mp-864989,259.0
Mn2NbAl_mp-865011,190.0
TiMn2Al_mp-865531,157.0
Li2AgHg_mp-865874,53.0
Dy2TlAg_mp-866008,64.0
TaMn2Al_mp-867120,201.0
Ca3(AlSi)2_mp-9577,50.0
Ca(AlGa)2_mp-9690,58.0
RbAlO3_mp-975427,72.0
BaAgO2_mp-996990,82.0
Ti2MnAl_mp-999052,21.0
AlVO3_mvc-11224,146.0
AlSbO3_mvc-14411,113.0
AlSbO3_mvc-14600,147.0
Ce3AlC_mp-10036,81.0
AlCo3C_mp-10037,234.0
Pr3AlC_mp-10039,61.0
AlBN2_mp-1008557,258.0
NaAlTe2_mp-10163,22.0
AlAsPt5_mp-1025306,209.0
HfAl5Ni2_mp-1025457,130.0
Y(AlGe)2_mp-10521,71.0
Sm3AlN_mp-10674,32.0
LiAl2Ir_mp-11512,135.0
NdAl3Pd2_mp-12734,106.0
Ti2AlC_mp-12990,137.0
YAlNi_mp-13095,92.0
BaAlGe_mp-13272,44.0
CeAl4Co_mp-13504,103.0
TiAlAu2_mp-16482,140.0
AlCrFe2_mp-16495,239.0
Al7CoCu2_mp-17856,110.0
MnAlGe_mp-20757,114.0
AlHO2_mp-23807,155.0
NaAlSi_mp-27335,41.0
Ca3AlN3_mp-29596,93.0
YAlGe_mp-29736,80.0
DyAlNi_mp-3053,100.0
Li2AlRh_mp-30820,80.0
Th(Al2Cr)4_mp-31411,115.0
Tb2Al3Si2_mp-3194,86.0
TaAlCo2_mp-3340,203.0
SrAl2O4_mp-36775,89.0
Sc(Al2Fe)4_mp-3701,126.0
Al2CdSe4_mp-3807,63.0
YAl3Ni_mp-4054,93.0
Y3AlC_mp-4448,80.0
MgAlSi_mp-4499,68.0
La3AlN_mp-4505,62.0
NbAlNi2_mp-4813,181.0
AlVCo2_mp-4955,192.0
CeAlO3_mp-5323,191.0
TiAlCo2_mp-5407,178.0
MnAlAu2_mp-5491,120.0
CaAlPd_mp-571039,62.0
Zr2Al4C5_mp-571419,183.0
TaAlNi2_mp-5921,192.0
AlPO4_mp-603719,235.0
ZrAlW_mp-631503,100.0
AlCr3B4_mp-637575,250.0
Ca3Al2O6_mp-640266,92.0
NaAlF4_mp-7723,68.0
AlPO4_mp-7848,26.0
Al2ZnTe4_mp-7908,29.0
Na3AlAs2_mp-8543,23.0
Ti2AlTc_mp-861637,158.0
Er2MgAl_mp-861946,58.0
PaMn2Al_mp-861991,145.0
BeAlRh2_mp-862287,199.0
LiAlRh2_mp-862297,148.0
ScAlCo2_mp-862602,148.0
AlZnIr2_mp-862705,221.0
AlSiRu2_mp-862778,236.0
Ho2AlZn_mp-864674,71.0
MgAlPd2_mp-865152,123.0
NbAlOs2_mp-865278,262.0
NbAlFe2_mp-865280,212.0
Tm2MgAl_mp-865356,57.0
MgAlIr2_mp-865921,189.0
AlZnRh2_mp-866033,185.0
TiAlRh2_mp-866153,193.0
Al2RuRh_mp-867326,180.0
Y2Al3Si2_mp-9177,86.0
Mg(AlC)2_mp-9514,134.0
AlTlSe2_mp-9579,25.0
LiAlGe_mp-961645,26.0
TbAlCu2_mp-971985,53.0
PaAlCu2_mp-973910,106.0
HfAlFe2_mp-983358,166.0
Al2CoOs_mp-984352,200.0
Ti2AlV_mp-999068,119.0
AlMoO3_mvc-10882,125.0
AlBiO3_mvc-13972,120.0
Al(CoSi)2_mp-10010,175.0
Tb3AlC_mp-10041,36.0
DyAlZn_mp-1018674,66.0
AlGa3N4_mp-1019508,178.0
LuAlGe_mp-1025105,87.0
Ho2AlSi2_mp-10528,84.0
HfAlAu2_mp-10872,139.0
ScAlAu2_mp-10873,114.0
Ca3Al7Cu2_mp-10876,65.0
AlCrCo2_mp-10883,203.0
AlFeCo2_mp-10884,188.0
HfAlCu2_mp-10887,134.0
MnAlRh2_mp-10894,184.0
Mn2AlV_mp-10895,185.0
CeAlNi_mp-11351,98.0
NbAlRu2_mp-11537,231.0
Zr6Al2Co_mp-12760,106.0
YbAl2Ni_mp-12782,58.0
Sc2AlC_mp-13070,86.0
YMgAl_mp-13090,57.0
BaAlSi_mp-13149,49.0
SrAlGe_mp-13311,47.0
Li3AlF6_mp-15254,48.0
AlCrCu2_mp-16494,116.0
ScAlCu2_mp-16497,108.0
Mg(AlS2)2_mp-16755,19.0
Nd3AlN_mp-21910,32.0
NaAlH4_mp-23704,19.0
AlCuCl4_mp-28020,12.0
PrAl3Ni2_mp-30181,139.0
MgAl2Cu_mp-3034,78.0
Y3Al5O12_mp-3050,171.0
LiAl2Pd_mp-30817,104.0
AlCuO2_mp-3098,182.0
MnAlFe2_mp-31185,196.0
AlSiTe3_mp-31220,15.0
Mg4AlSi6_mp-31405,198.0
ZrAlCo2_mp-3909,161.0
Yb(Al2Mo)2_mp-4410,119.0
Mn3AlC_mp-4593,215.0
Al2SiO5_mp-4753,142.0
TiAlCu2_mp-4771,134.0
CeAl5Ni2_mp-4817,94.0
TiAl2O5_mp-4930,183.0
AlCuS2_mp-4979,66.0
Na3AlP2_mp-5122,28.0
RbAlF4_mp-5259,42.0
LaAlO3_mp-5304,194.0
Mg(AlB14)2_mp-531611,190.0
RbAlF4_mp-5479,56.0
CaAl2O4_mp-559390,76.0
Y4Al2O9_mp-560927,122.0
CaAlSi_mp-567191,55.0
LuAlSi_mp-567229,91.0
PrAlSi2_mp-571554,77.0
AlHO2_mp-625055,74.0
AlInB_mp-631543,35.0
AlFe2Mo_mp-672259,225.0
Al2NiO4_mp-688785,136.0
TiAlNi2_mp-7187,162.0
AlInO3_mp-754157,184.0
TaAlO4_mp-760396,216.0
AlCoO3_mp-776216,77.0
AlAsO4_mp-7849,24.0
LiDy2Al_mp-861913,48.0
Sc2AlTc_mp-862543,108.0
LiCa2Al_mp-862632,29.0
AlVOs2_mp-862700,273.0
LiAlAu2_mp-862717,94.0
PaAlAu2_mp-864780,124.0
Ti6Al16Ni7_mp-865235,130.0
TiAlPd2_mp-865441,166.0
Y3Al7Cu2_mp-865990,88.0
AlVRu2_mp-866001,235.0
TiAlRu2_mp-866155,209.0
Li2NdAl_mp-866178,45.0
LiAlPd2_mp-867820,129.0
AlVPt_mp-961668,124.0
TaAlPt_mp-961679,161.0
ZrAlO3_mp-972066,241.0
Sm2AlCd_mp-978519,57.0
YHoAl2_mp-979715,65.0
LiAl2Os_mp-982667,130.0
HfAlIr2_mp-982870,217.0
AlCr2C_mp-9956,189.0
Nb3AlC2_mp-996161,203.0
Nb2AlC_mp-996162,173.0
AlNiO3_mvc-11155,188.0
AlFeO3_mvc-11225,112.0
AlCoO3_mvc-11226,456.0
AlBiO3_mvc-15476,107.0
AlWO3_mvc-16001,185.0
Al(SnO2)2_mvc-4299,128.0
Lu3AlN_mp-1017627,100.0
CeAl3Pt2_mp-1025102,135.0
AlCrNi2_mp-10885,162.0
MnAlPd2_mp-10891,141.0
ScAlNi2_mp-10898,133.0
AlVNi2_mp-10899,177.0
Zr6Al2Fe_mp-11038,105.0
ScAl2Ni_mp-12781,107.0
Ba(AlSi)2_mp-12863,42.0
Mn2AlCo_mp-13079,158.0
YAl2Ni_mp-13094,91.0
Dy2AlCo2_mp-13431,96.0
AlTlO2_mp-14105,100.0
NdAlO3_mp-14254,186.0
TiAlAu_mp-16481,128.0
BaAl9Fe2_mp-16483,79.0
SrAl9Co2_mp-16491,83.0
Sr(AlPb)2_mp-20872,25.0
CeAlPd_mp-21158,93.0
EuAlO3_mp-21455,175.0
UAl3Ni2_mp-2903,132.0
HoAlNi_mp-2909,73.0
KAlF4_mp-2910,46.0
Ca(AlZn)2_mp-30175,61.0
Li2AlPt_mp-30818,88.0
SrAl2O4_mp-3094,81.0
Nb4AlC3_mp-3103,216.0
Ti3AlC_mp-3271,153.0
NaAl11O17_mp-3405,153.0
Sr(AlTe2)2_mp-37091,23.0
ZrAlCu2_mp-3736,128.0
Al2NiO4_mp-37614,203.0
Al(FeB)2_mp-3805,203.0
Zr2AlC_mp-3886,124.0
ScAlO3_mp-4471,206.0
Sc(AlC)3_mp-4798,166.0
UAlRh_mp-5015,118.0
YAl3Ni2_mp-5063,113.0
NbAlCo2_mp-5149,192.0
HfAlCo2_mp-5221,172.0
ZrAlPd2_mp-541047,147.0
CaAl2O4_mp-558636,144.0
TiAlPt_mp-570713,162.0
Tb3AlC_mp-570822,36.0
HfAlPt_mp-571619,163.0
AlHO2_mp-625054,114.0
TaTiAl_mp-631484,86.0
TaAlO4_mp-675172,212.0
Na3AlF6_mp-676512,50.0
CeAl2Pt3_mp-7225,143.0
Ba3(AlSn)2_mp-7377,31.0
SmAlO3_mp-7405,181.0
Ca(AlSi)2_mp-7704,62.0
Al2ZnSe4_mp-7907,38.0
PrAlO3_mp-8218,194.0
Ca5(AlSb3)2_mp-8439,39.0
Ti2AlMo_mp-861627,150.0
TaAlRu2_mp-862446,239.0
Sc2AlRu_mp-862546,111.0
Al2IrRh_mp-862694,208.0
Al2CoRu_mp-862695,188.0
HfAlRh2_mp-864671,187.0
PaAlRu2_mp-865149,173.0
LiAlNi2_mp-867812,120.0
AlFe2Si_mp-867878,216.0
K2AlF5_mp-9486,26.0
YErAl2_mp-972415,71.0
Sm2AlZn_mp-972504,51.0
Sc2AlIr_mp-972877,112.0
HoErAl2_mp-972984,67.0
ScAlPt2_mp-973153,150.0
LiHo2Al_mp-973841,51.0
ZrAlRu2_mp-977436,202.0
SrAlO3_mp-978862,150.0
LiAl2Tc_mp-982666,132.0
PmYAl2_mp-982869,63.0
Ti2AlFe_mp-999069,126.0
Ti2AlCu_mp-999079,107.0
AlSnO3_mvc-11052,92.0
TiAlO3_mvc-11693,230.0
AlCuO3_mvc-15239,241.0
AlWO3_mvc-15605,135.0
Er3AlC_mp-10038,36.0
AlGaN2_mp-1008556,184.0
KAlTe2_mp-10165,16.0
Al3BN4_mp-1019380,216.0
EuAl3Cu2_mp-1025136,77.0
AlPPt5_mp-1025271,215.0
Sr3(AlGe)2_mp-10671,41.0
Y(MnAl2)4_mp-10896,101.0
Sc2Al3Ru_mp-10911,112.0
Tm2Al3Si2_mp-12005,85.0
YAlPd_mp-12961,93.0
Li3AlN2_mp-13944,104.0
Li5AlO4_mp-15960,81.0
YAl2Co_mp-16493,89.0
TbAl2Ni_mp-16516,83.0
AlAuO2_mp-16613,172.0
Sr3(AlN2)2_mp-17129,86.0
Eu(AlSi)2_mp-20595,61.0
Al2B2Ru3_mp-29674,230.0
BeAl2O4_mp-3081,214.0
LiAlSi_mp-3161,63.0
